order_id,product_id,add_to_cart_order,reordered
74103,9666,16,1
74103,10246,17,1
74103,28476,18,1
74103,18599,19,1
74103,12186,20,1
74103,9741,21,1
74103,45061,22,0
74103,38453,23,1
74103,9788,24,0
74103,25146,25,1
74103,21903,26,1
74103,37215,27,0
74103,49383,28,0
74103,21137,29,1
74881,24852,1,1
74881,36865,2,1
74881,9405,3,1
74881,21137,4,1
74881,24799,5,1
74881,48559,6,1
74881,47209,7,1
74881,44359,8,1
74881,279,9,0
74881,11068,10,1
74881,8230,11,0
74881,29801,12,1
74881,7251,13,1
74881,20118,14,1
74881,48347,15,1
74881,22035,16,1
74881,2272,17,1
74881,11520,18,1
74881,8518,19,0
74881,24964,20,1
74881,7969,21,0
74881,37065,22,0
74881,35939,23,0
74881,31717,24,0
74881,14429,25,0
74881,7936,26,0
74881,38979,27,0
74881,3952,28,0
74881,29311,29,1
74881,18434,30,1
74881,1422,31,0
74881,12442,32,1
75278,5603,1,1
75278,5456,2,1
75278,4421,3,1
75278,47672,4,1
75278,10528,5,1
75278,31528,6,1
75278,36956,7,0
75278,6790,8,1
75278,7200,9,0
75278,36533,10,0
75781,35898,1,0
75781,8424,2,0
75781,11182,3,0
75781,47209,4,1
75781,21616,5,0
75781,20887,6,0
75781,8518,7,1
75781,45,8,1
75781,8174,9,0
75781,49383,10,0
75781,45066,11,0
77038,4731,1,1
77038,22802,2,0
77678,32734,1,0
77678,43568,2,0
77678,27570,3,0
78203,38159,1,0
78203,8277,2,0
78203,42356,3,0
78203,44422,4,0
78203,9755,5,0
78240,16213,1,1
78240,28204,2,1
78240,24952,3,1
78240,44116,4,1
78240,38772,5,1
78240,10761,6,1
78240,38273,7,1
78240,33810,8,0
78240,27690,9,1
78240,9598,10,1
78240,43621,11,1
78240,13176,12,1
78240,8424,13,1
78240,47526,14,0
78240,3898,15,1
78939,42555,1,0
78939,18596,2,1
78939,42814,3,0
78939,5618,4,0
78939,5025,5,0
79342,5785,1,1
79342,19677,2,0
79342,44632,3,0
79342,46184,4,1
79342,45573,5,0
79342,7758,6,0
79342,14113,7,0
79342,37658,8,1
79658,47551,1,0
79658,40884,2,0
79658,23892,3,0
79658,13974,4,1
79658,41198,5,0
79658,14999,6,1
79658,16759,7,0
79658,47284,8,0
79658,39095,9,0
79658,41475,10,0
79658,46114,11,0
79658,6385,12,0
79658,19171,13,1
79658,41273,14,1
79658,9619,15,1
79658,4132,16,0
79658,11844,17,0
79658,33129,18,1
79658,32211,19,1
79658,8242,20,0
79658,13176,21,1
79658,33754,22,1
79961,14447,1,1
79961,44142,2,1
79961,27845,3,1
79961,45066,4,0
79961,14159,5,0
79961,15937,6,0
79961,45,7,0
79961,29487,8,1
79961,17461,9,0
79961,38400,10,1
79961,15386,11,1
79961,4392,12,0
79961,8448,13,0
79961,48720,14,0
79961,41658,15,1
79961,44910,16,0
80119,196,1,0
80119,14159,2,0
80119,40939,3,0
80119,37980,4,0
80119,44991,5,0
80119,8071,6,0
81234,29127,1,0
81234,31539,2,0
81234,22721,3,0
81234,7175,4,1
81234,9092,5,0
81234,43961,6,1
81234,31717,7,1
81994,44910,1,1
81994,23094,2,1
81994,40706,3,0
81994,35004,4,0
81994,40545,5,1
81994,28986,6,0
81994,48679,7,0
81994,28985,8,0
81994,45535,9,0
81994,4605,10,0
82118,49079,1,1
82118,47145,2,1
82118,23909,3,1
82118,22583,4,1
82118,23785,5,1
82118,34234,6,1
82118,16260,7,1
82118,25396,8,0
82118,14870,9,0
82314,33198,1,1
82314,9088,2,0
82314,45,3,0
83365,4210,1,1
83365,35045,2,1
83365,16714,3,1
83365,30439,4,1
83365,37066,5,1
83365,28754,6,1
83365,49306,7,1
83365,9901,8,1
83365,22882,9,1
83365,2124,10,1
83365,10616,11,1
83365,35619,12,1
83365,1319,13,1
83365,37940,14,1
83365,18019,15,1
83365,36266,16,1
83365,8928,17,1
83365,8424,18,1
83365,41690,19,0
83365,24561,20,1
83365,41777,21,0
83365,2132,22,0
83365,38802,23,0
83365,1263,24,0
83365,40285,25,1
83365,8193,26,0
83422,12916,1,0
83422,20526,2,0
83422,6216,3,0
83818,14650,1,1
83818,17794,2,0
83856,16490,1,1
83856,36011,2,1
83856,30850,3,1
83856,23029,4,1
83856,39216,5,1
83856,27454,6,1
83856,9339,7,1
83856,17368,8,1
83856,47223,9,1
83856,25842,10,1
83856,4410,11,1
83856,11422,12,1
83856,33796,13,1
83856,17355,14,1
85135,13176,1,1
85135,14084,2,1
85135,1818,3,1
85135,29725,4,0
85135,11913,5,0
85135,43920,6,0
85135,40789,7,0
85135,12341,8,0
85496,44683,1,1
85496,11046,2,0
85496,24852,3,1
85496,37646,4,1
85496,8424,5,0
85496,32655,6,1
85496,29987,7,0
85496,37053,8,0
85496,3464,9,1
85974,11461,1,0
85974,24838,2,0
85974,31022,3,0
85974,9755,4,0
85974,18432,5,1
85974,18534,6,1
85974,28204,7,0
85974,35002,8,0
85974,5618,9,1
85974,45007,10,0
85974,21295,11,0
85974,9411,12,1
85974,23763,13,1
86175,21405,1,1
86175,48458,2,1
86175,9666,3,1
86175,48865,4,0
86175,33647,5,0
86175,26940,6,1
86175,18918,7,0
86175,36002,8,1
86175,29129,9,0
86175,4984,10,1
86175,36070,11,1
86175,5575,12,1
86175,45748,13,0
86175,20887,14,0
86175,1463,15,1
86175,21038,16,1
86175,34243,17,1
86175,37687,18,0
86175,17511,19,1
86175,47943,20,0
86175,38693,21,1
86175,33000,22,1
86175,11520,23,1
86175,46524,24,0
86709,8571,1,0
87428,19660,1,1
87729,33580,1,1
87729,36651,2,0
87729,21463,3,0
87729,40002,4,0
87847,24521,1,1
87847,49044,2,1
87847,25167,3,1
87847,6336,4,1
87847,28204,5,1
87847,10132,6,1
87847,13870,7,1
87847,35042,8,0
87847,17634,9,0
87847,5612,10,1
87847,38533,11,1
87847,26648,12,0
87847,38067,13,0
87847,35734,14,0
87847,18413,15,0
87847,6656,16,1
87847,27045,17,0
87847,13083,18,0
87847,37029,19,1
87847,48806,20,0
87847,16766,21,0
87847,26177,22,1
87847,14542,23,0
87847,22220,24,0
87847,43717,25,0
87847,32640,26,0
87847,19087,27,0
87847,21050,28,1
87847,12545,29,0
87863,2668,1,1
87863,9623,2,1
87863,48015,3,1
87863,40549,4,1
87863,10145,5,1
87863,38949,6,1
87863,26586,7,0
87863,33439,8,0
87863,10032,9,1
88410,39108,1,1
88410,45066,2,1
88410,3957,3,1
88410,12384,4,1
88410,8174,5,1
88410,11520,6,1
88410,44560,7,1
88410,26209,8,1
88410,5723,9,1
88410,16589,10,1
88410,5547,11,1
88410,29686,12,1
88410,29307,13,1
88410,41950,14,1
88410,5876,15,1
88410,5025,16,1
88410,10106,17,1
88410,44238,18,1
88410,21169,19,1
88410,47601,20,1
88410,41351,21,1
88410,27796,22,1
88410,7930,23,1
88410,39877,24,1
88410,15057,25,1
88410,8671,26,1
88410,7806,27,1
88410,44479,28,1
88410,10001,29,0
88410,19557,30,0
88410,39275,31,0
88674,6347,1,0
88674,16262,2,1
88674,22034,3,0
88674,25659,4,0
88674,39024,5,0
89244,37119,1,1
89244,27156,2,0
89244,28934,3,0
89244,27243,4,1
89244,42736,5,0
89244,8025,6,0
89244,24654,7,0
89244,44628,8,0
89244,36651,9,1
89244,47144,10,1
89244,21267,11,1
90212,4795,1,0
90212,30340,2,1
90212,3318,3,1
90212,35221,4,1
90226,7351,1,1
90226,32684,2,1
90226,42736,3,1
90226,31215,4,1
90226,21137,5,0
90226,36005,6,0
90226,35181,7,1
90226,24852,8,1
90226,33966,9,1
90226,25419,10,1
90226,27796,11,0
90226,32299,12,0
90379,22367,1,0
90379,24954,2,1
90379,46676,3,0
90379,30169,4,0
90393,2086,1,1
90393,41597,2,1
90930,47626,1,1
90930,9825,2,1
90930,21683,3,1
90930,46616,4,1
90930,42265,5,1
90930,30391,6,0
90930,25890,7,1
90930,21872,8,1
90930,8518,9,1
90930,28156,10,1
90930,29370,11,1
90930,23848,12,1
90930,23734,13,1
90930,22384,14,0
90930,38108,15,1
90930,36522,16,0
90930,28653,17,0
90930,29609,18,0
90930,48239,19,0
90930,32843,20,0
90930,24279,21,0
92251,46149,1,1
92251,43154,2,1
92251,4938,3,1
92251,31651,4,1
92251,12341,5,1
92251,35951,6,0
94344,9058,1,0
94344,24010,2,0
94344,35425,3,0
94344,45613,4,0
94344,13877,5,0
94344,31506,6,0
94344,19678,7,1
94344,27573,8,1
94344,26201,9,1
94344,32433,10,1
94344,48171,11,0
94344,36906,12,1
94344,2452,13,0
94344,28020,14,1
94344,45195,15,0
94344,41216,16,0
94344,26756,17,0
94344,47144,18,0
94344,24852,19,1
94344,33120,20,0
94344,11712,21,0
94344,42479,22,1
94344,20588,23,0
94344,40724,24,0
94344,36646,25,0
94344,4799,26,1
94344,45646,27,0
94344,33401,28,1
94344,40604,29,0
94344,37053,30,0
94344,30305,31,0
94344,22395,32,0
94344,8710,33,1
94344,9203,34,0
94344,9554,35,0
94344,13339,36,0
94344,10385,37,0
94344,18689,38,1
95569,46990,1,1
95569,29487,2,0
95569,34126,3,1
96536,29615,1,1
96536,7391,2,1
96536,30383,3,1
96536,38340,4,1
96536,11670,5,1
96536,15324,6,1
96536,5569,7,1
96536,8193,8,1
96536,35752,9,1
96536,43183,10,0
96536,26040,11,0
96536,22090,12,0
96536,14168,13,0
96536,24970,14,0
96536,5097,15,0
96536,34386,16,0
96536,20022,17,0
96536,19041,18,0
96536,925,19,0
96536,24852,20,1
96751,9076,1,1
96751,8424,2,1
96751,10862,3,0
96751,24964,4,0
96751,47626,5,1
96751,27705,6,1
97063,27179,1,1
97063,48734,2,1
97063,31608,3,1
97063,4006,4,1
97063,35286,5,1
97063,20674,6,0
97063,6448,7,0
97063,16874,8,1
97063,35909,9,1
97063,41635,10,1
97063,49481,11,0
97063,21997,12,1
97063,31564,13,0
97063,39408,14,1
97063,24852,15,1
97151,26209,1,1
97151,47626,2,1
97151,27086,3,1
97151,24184,4,1
97151,8518,5,1
97151,45007,6,0
97151,28127,7,0
97151,24964,8,1
97458,3873,1,1
97458,24852,2,1
97458,44056,3,1
97458,47626,4,1
97458,29487,5,1
97458,29868,6,1
97458,28842,7,1
97458,44142,8,1
97458,11182,9,1
97458,37065,10,1
97458,34449,11,1
97458,38400,12,1
97458,47890,13,1
97458,14161,14,0
97458,9387,15,1
97458,28204,16,1
97458,47479,17,0
97458,48805,18,0
97458,16797,19,0
97458,26459,20,0
97458,31268,21,0
97458,33973,22,0
97458,4161,23,0
97458,5038,24,1
97458,35199,25,0
97458,45205,26,0
97458,10673,27,1
97458,47841,28,0
97458,43049,29,0
97458,49120,30,0
98201,32369,1,0
98201,4796,2,1
98201,7041,3,1
98201,5769,4,0
98201,16083,5,1
98201,45007,6,1
98201,45771,7,0
98201,24964,8,1
98201,47766,9,1
98201,21938,10,1
98201,28842,11,1
98201,29487,12,1
98201,36865,13,1
98201,14947,14,1
98201,31371,15,1
99103,24852,1,1
99103,27845,2,1
99103,18566,3,1
99103,22031,4,1
99103,1202,5,1
99103,17652,6,1
99103,32619,7,1
99103,34262,8,1
99103,23715,9,1
99103,14464,10,1
99103,25371,11,1
99103,37646,12,1
99103,18176,13,1
99103,10749,14,1
99103,30305,15,1
99103,21527,16,1
99103,21137,17,1
99103,38273,18,1
99103,25890,19,1
99103,44479,20,1
99103,23734,21,1
99103,40878,22,1
99103,42828,23,1
99103,25659,24,1
99103,27966,25,1
99103,33000,26,1
99103,34358,27,0
99103,31955,28,0
99543,49235,1,0
99767,23815,1,1
99767,19660,2,1
99767,22478,3,1
99767,5564,4,1
99767,14233,5,1
99767,18376,6,1
99767,4671,7,1
99767,15261,8,0
99767,15063,9,1
100000,21174,1,1
100000,39408,2,1
100000,22935,3,1
100000,42265,4,1
100000,28849,5,1
100000,21903,6,1
100000,581,7,1
100000,722,8,1
100000,19508,9,1
100000,30489,10,1
100000,30169,11,1
100000,38734,12,0
100000,36759,13,0
100000,37107,14,1
100000,31506,15,0
100428,8803,1,1
100428,21903,2,1
101993,5994,1,1
101993,49175,2,1
101993,10017,3,1
101993,2210,4,1
101993,5652,5,1
101993,8021,6,1
101993,44142,7,1
101993,21577,8,1
101993,49075,9,1
101993,30482,10,1
101993,42736,11,0
101993,41950,12,1
101993,18370,13,0
101993,33402,14,0
101993,47734,15,0
101993,41259,16,0
103178,47209,1,1
103178,22935,2,1
103178,4298,3,1
103178,24964,4,1
103178,34050,5,0
103178,46654,6,1
103178,39529,7,0
103178,47601,8,0
104033,1463,1,1
104965,13128,1,1
104965,47209,2,1
104965,24838,3,1
104965,22825,4,1
104965,24964,5,1
104965,20067,6,1
104965,42030,7,1
104965,44359,8,1
104965,13984,9,1
104965,49383,10,1
104965,43789,11,1
104965,21663,12,0
104965,22623,13,0
104965,23001,14,0
104965,34126,15,1
104965,39984,16,1
104965,45066,17,1
104965,13176,18,0
104965,37022,19,1
104965,36695,20,1
104965,15649,21,0
104965,26314,22,0
104965,31076,23,0
104965,13292,24,0
104965,29270,25,0
104965,2078,26,1
104965,23480,27,0
104965,2350,28,1
104965,43086,29,1
104965,25513,30,0
104965,40268,31,1
104965,21405,32,0
104965,43465,33,0
104965,22935,34,1
104965,11408,35,0
104965,3382,36,0
104965,8518,37,1
104965,20114,38,1
104965,7628,39,0
106042,5258,1,1
106042,15008,2,1
106042,47337,3,1
106042,38056,4,1
106042,43209,5,1
106042,44830,6,1
106042,7838,7,1
106042,32638,8,0
106042,28199,9,0
106042,49235,10,1
106042,9967,11,1
106042,40648,12,1
106042,32611,13,1
106042,40136,14,1
106042,12508,15,1
106042,2846,16,0
106042,25152,17,0
106042,48205,18,1
106042,33373,19,1
106042,12899,20,0
106042,13536,21,1
106042,16237,22,1
106042,2443,23,0
106042,44813,24,0
106042,23995,25,0
107233,17033,1,1
107233,41658,2,1
107233,39812,3,1
107233,15290,4,0
107233,24184,5,0
107233,24009,6,0
107233,5769,7,0
107233,8193,8,1
107968,46562,1,1
107968,1729,2,1
107968,4149,3,1
108029,25005,1,1
108029,45741,2,0
108029,26390,3,1
108029,8442,4,0
108683,45364,1,1
108683,44479,2,1
108683,27044,3,0
108683,30391,4,1
108683,13176,5,1
108683,39877,6,1
108683,46969,7,0
108683,45066,8,0
108683,40706,9,1
108683,17294,10,0
108683,37722,11,0
109225,28515,1,1
109225,7450,2,0
109225,34350,3,0
109225,47209,4,0
109225,39631,5,0
109225,30480,6,0
109225,3561,7,0
109225,5876,8,0
109225,23622,9,1
109225,5713,10,1
109225,27747,11,0
109225,36253,12,0
109225,5612,13,1
109225,38563,14,1
109225,10199,15,0
109225,34243,16,1
109225,42574,17,1
109225,8938,18,1
109637,33493,1,0
109637,3696,2,1
109637,14903,3,1
109637,24746,4,1
109637,3308,5,1
109637,45383,6,1
109637,17794,7,1
109637,43014,8,0
109637,41273,9,0
109637,43352,10,1
109637,16797,11,1
109637,47209,12,0
109637,40338,13,0
109637,40674,14,0
109637,27796,15,0
109637,39921,16,1
109637,17961,17,0
109637,21050,18,0
109637,7648,19,0
109803,25890,1,1
109803,12078,2,0
109847,27726,1,1
109847,24852,2,1
109847,47759,3,1
109847,5422,4,1
109847,22935,5,1
109847,39275,6,1
109847,6348,7,1
109847,3990,8,1
109847,6046,9,1
109847,7877,10,1
109847,9028,11,0
110652,13351,1,1
110652,13176,2,1
110652,432,3,1
110652,33787,4,1
110652,11891,5,1
110652,26604,6,1
110652,15995,7,1
110652,2086,8,1
110652,17747,9,0
110652,43713,10,0
110652,21137,11,1
110652,27966,12,0
110652,14673,13,1
110652,11286,14,0
111992,13535,1,0
111992,44449,2,0
111992,890,3,0
112919,46979,1,1
112919,35535,2,1
112919,47209,3,1
112919,19543,4,1
112919,48415,5,0
112919,33647,6,0
117833,12576,1,0
117833,12409,2,0
117833,36389,3,1
117833,13870,4,0
117833,44632,5,0
119137,46061,1,1
120067,6846,1,1
120067,40897,2,1
120067,44548,3,1
120067,5782,4,0
120067,32211,5,1
120067,26477,6,0
120067,19863,7,0
120067,519,8,0
120067,2178,9,0
120080,3990,1,1
120080,34024,2,1
120080,10032,3,1
120080,42444,4,1
120080,196,5,1
120080,39921,6,1
120080,28012,7,1
120080,47144,8,1
120080,432,9,1
120080,1940,10,1
120080,3318,11,1
120080,33754,12,1
120080,24954,13,1
120080,40571,14,1
120080,19156,15,1
120080,23032,16,1
120080,49051,17,1
120080,43262,18,0
120080,35898,19,1
120080,43961,20,1
120080,43772,21,1
120080,4277,22,1
120080,48093,23,0
120280,28745,1,1
120280,25199,2,1
120280,45741,3,1
120280,36216,4,1
120280,9138,5,1
120280,27744,6,1
120280,46822,7,1
120280,11712,8,1
120280,16616,9,1
120280,30995,10,1
120280,26940,11,1
120280,11005,12,1
120280,33000,13,0
120280,7715,14,0
120280,22035,15,0
120280,39558,16,1
120280,11777,17,1
120280,43961,18,1
120280,38383,19,0
120566,4210,1,1
120566,39461,2,1
120566,47815,3,1
120566,4377,4,0
120566,9387,5,0
120566,5884,6,0
120566,15785,7,0
120566,17616,8,1
121719,3390,1,0
121719,34969,2,1
121719,12384,3,1
121719,18353,4,0
121719,20246,5,1
121719,12456,6,1
121719,43465,7,1
121719,35975,8,1
121719,49416,9,0
121719,1203,10,0
121719,41665,11,0
121719,4472,12,0
121719,27509,13,0
121719,32255,14,0
122839,15419,1,1
122839,9178,2,0
122839,34002,3,0
122839,20869,4,1
123368,1398,1,0
123368,6492,2,0
123368,13805,3,0
124232,23430,1,1
124232,1337,2,1
124232,6046,3,1
124232,27521,4,1
124232,30233,5,1
124232,24852,6,1
124232,45200,7,1
124232,5456,8,1
124232,21903,9,1
124232,30489,10,1
124232,1360,11,0
125104,49605,1,0
125104,47141,2,0
125105,5258,1,1
125105,11759,2,1
125105,21573,3,1
125105,14477,4,1
125105,20995,5,1
125105,12341,6,0
126865,28473,1,1
126865,46787,2,1
126865,41722,3,0
126865,49355,4,1
126865,14280,5,0
126865,44234,6,0
128703,6448,1,0
128703,31487,2,1
128703,22017,3,0
128703,1086,4,0
128703,7644,5,0
128703,24389,6,0
129389,907,1,0
129389,4149,2,0
129389,20520,3,0
129389,32923,4,1
129389,23288,5,0
129578,34050,1,1
129578,10957,2,1
129578,42731,3,1
129578,7778,4,1
129578,29327,5,1
129578,36691,6,1
129578,12620,7,1
129795,39275,1,0
129795,30233,2,0
129795,5450,3,0
129795,24810,4,0
129795,1360,5,0
129795,18362,6,0
129795,46676,7,0
129795,11777,8,1
129795,41787,9,0
129795,24852,10,0
129795,47626,11,0
129795,41950,12,0
129795,8518,13,0
129795,27156,14,0
130678,32230,1,1
130678,48186,2,1
130678,49235,3,1
131430,5782,1,1
131430,33168,2,1
131580,8193,1,1
131580,13629,2,0
131580,40396,3,1
132720,7781,1,1
132720,19820,2,1
132720,26790,3,0
132720,48364,4,1
132720,17794,5,1
132720,35939,6,0
132720,21295,7,1
132720,37646,8,0
132720,14704,9,0
132720,29662,10,0
132720,34497,11,0
132720,436,12,0
132720,33540,13,0
132720,25931,14,0
132936,20119,1,1
132936,5450,2,1
132936,18465,3,1
132936,4658,4,1
132936,22035,5,1
132936,2326,6,1
132936,22963,7,1
132936,21567,8,1
132936,43961,9,1
132936,18625,10,1
132936,2716,11,0
132936,2587,12,0
132936,32879,13,0
132936,22833,14,0
133034,14947,1,1
133034,1463,2,0
133034,22281,3,0
133034,9154,4,0
133034,46720,5,0
133034,12916,6,0
133034,7412,7,1
133292,24852,1,1
133292,5479,2,1
133292,14446,3,1
133292,2078,4,1
133292,3464,5,0
133292,48017,6,0
133292,21681,7,0
133292,24964,8,0
133292,25890,9,0
133292,31717,10,1
133292,29274,11,0
133292,48775,12,0
133292,17794,13,0
133292,49683,14,1
133292,15673,15,0
133292,21137,16,1
133292,8518,17,1
133292,14780,18,1
133292,16262,19,1
133292,12980,20,1
133292,13984,21,0
133292,23375,22,1
133292,20345,23,1
133292,45066,24,0
133292,10442,25,0
133292,30599,26,1
133292,42768,27,1
133292,26131,28,0
133292,8309,29,1
133292,28465,30,1
133292,43040,31,0
133292,34635,32,0
133292,45603,33,0
133637,18880,1,0
133637,17794,2,1
133637,9550,3,1
133637,21137,4,1
133637,21938,5,0
133637,8424,6,1
133637,24838,7,1
133637,21903,8,1
133637,43352,9,0
133637,24799,10,1
133637,43662,11,1
134491,3389,1,1
134491,9076,2,0
134491,16797,3,0
134886,20762,1,0
137259,47672,1,1
137259,3800,2,1
137259,32467,3,1
137259,20118,4,1
137259,47766,5,1
137259,43858,6,1
137259,35535,7,1
137259,44142,8,0
137259,6348,9,1
137259,26216,10,1
137259,36829,11,1
137259,7807,12,1
137259,49235,13,1
137259,21162,14,0
137259,43928,15,1
137259,18721,16,1
137259,45007,17,0
137259,44632,18,0
137259,35221,19,0
137961,18224,1,0
137961,4421,2,1
137961,31766,3,1
137961,31915,4,0
139859,49683,1,1
139859,28985,2,1
139859,10246,3,1
139859,19613,4,1
139859,20114,5,1
139859,9839,6,1
139859,24830,7,1
140294,20955,1,1
140294,32492,2,0
140294,41619,3,0
140294,25132,4,0
140294,738,5,0
140639,6236,1,1
140639,35124,2,1
140639,17935,3,0
140639,2575,4,1
140639,15607,5,1
140639,33357,6,1
140639,28199,7,1
140639,19019,8,0
140639,14168,9,1
140639,47977,10,0
140639,45679,11,1
140639,9124,12,1
140639,28913,13,0
140639,48437,14,0
140639,47337,15,1
140700,16349,1,0
140700,21616,2,0
140700,36070,3,0
140700,12144,4,1
140700,27156,5,1
140700,6292,6,0
140700,38739,7,0
140700,42059,8,0
140747,47435,1,1
140747,4652,2,0
140747,44461,3,0
140747,31066,4,0
141438,47209,1,1
141438,25272,2,0
141438,18465,3,1
141438,41874,4,1
141438,21903,5,1
141438,17429,6,1
141850,18465,1,1
141850,26606,2,0
141850,49533,3,0
141850,18919,4,1
141850,18362,5,1
143027,44987,1,1
143027,40880,2,0
143027,22825,3,0
143027,38164,4,1
143027,17747,5,0
143327,47209,1,1
143327,3952,2,1
143327,27104,3,0
143327,21903,4,1
143327,22035,5,1
143327,17828,6,0
143327,6046,7,1
143327,11005,8,0
143327,45123,9,1
144411,42736,1,1
144411,15872,2,0
145026,45638,1,1
145432,21709,1,1
145432,47766,2,1
145432,24852,3,1
145432,21019,4,1
145432,12614,5,1
145432,5161,6,1
145432,4799,7,1
145432,21903,8,1
145432,4920,9,1
145432,48679,10,1
145432,4605,11,1
145432,32665,12,1
145432,27104,13,1
145432,14867,14,1
145432,42110,15,1
145432,42585,16,1
145432,4656,17,1
145432,33438,18,1
145432,43961,19,0
145432,37825,20,0
145432,37524,21,0
145542,37524,1,0
145542,6343,2,1
145542,21903,3,1
145542,19057,4,0
145542,44632,5,1
145542,40408,6,0
145542,38293,7,1
145542,33731,8,0
145559,23288,1,1
145559,20183,2,1
145559,25757,3,1
145559,15064,4,1
145559,16932,5,1
145559,17224,6,1
145616,24852,1,1
145616,5552,2,1
145616,42828,3,1
145616,39275,4,1
145616,165,5,1
145616,27845,6,1
145616,18471,7,1
145616,33000,8,0
146130,10998,1,0
146130,43597,2,0
146130,18670,3,1
146130,11619,4,1
147448,13176,1,1
147448,37710,2,1
147448,7131,3,0
147872,5575,1,1
147872,35855,2,0
148679,13176,1,1
148679,20827,2,0
148679,21449,3,1
148679,21335,4,0
148679,33954,5,0
148858,12939,1,1
148858,25544,2,1
148858,546,3,1
148858,44125,4,0
148858,43371,5,1
148858,47333,6,0
148858,9020,7,0
148858,11387,8,0
148858,45258,9,0
148858,31196,10,1
148858,2512,11,0
148858,4137,12,0
148858,24852,13,1
148858,31909,14,1
148858,6920,15,1
150605,19660,1,1
150721,19660,1,1
153007,47141,1,1
153007,40592,2,1
153007,7736,3,1
153007,11827,4,1
153007,15612,5,1
153007,38247,6,1
153007,34321,7,1
153007,36280,8,1
153007,23892,9,1
153007,13319,10,1
153007,21580,11,1
153007,37993,12,1
153007,32169,13,0
153007,9634,14,1
153107,2228,1,1
153107,2966,2,1
153107,40545,3,1
153107,26131,4,1
153107,21614,5,1
153107,17326,6,1
153107,41787,7,1
153311,31720,1,1
153311,5785,2,1
153311,47209,3,1
153311,13176,4,1
153311,27966,5,1
153311,27086,6,1
153408,43086,1,1
153408,30776,2,1
153408,33768,3,1
153408,28849,4,1
153408,20114,5,1
153408,34126,6,1
153408,47209,7,1
153408,10246,8,1
153408,33728,9,0
153408,5876,10,0
153408,4920,11,0
153408,21137,12,1
153408,43122,13,0
153408,2433,14,0
153408,34809,15,0
153408,48775,16,0
153593,46822,1,1
153593,38384,2,0
153593,32747,3,0
153877,17807,1,1
153877,47485,2,0
153877,13176,3,1
153877,432,4,1
153877,28058,5,1
153877,39448,6,1
153877,21269,7,0
154639,39201,1,0
154639,20345,2,0
154639,32915,3,0
154639,3880,4,1
154639,21491,5,0
154639,17012,6,0
154783,24799,1,1
154783,36011,2,1
154783,9550,3,1
154783,6046,4,1
154783,38293,5,0
154783,29675,6,0
154783,10106,7,0
154783,21903,8,0
154783,30489,9,1
154783,5322,10,1
155473,44359,1,1
155473,30391,2,1
156217,47766,1,1
156217,37646,2,1
156217,27925,3,1
157976,44632,1,1
157976,38739,2,0
157976,48706,3,0
157976,7673,4,1
157976,31717,5,1
157976,41108,6,0
157976,2019,7,1
157976,18027,8,1
157976,44830,9,0
157976,2150,10,1
157976,24552,11,0
157976,1282,12,0
157976,22115,13,0
157976,28917,14,0
158851,37484,1,0
158851,46225,2,0
158851,13187,3,0
158851,25330,4,1
158851,20738,5,0
158851,26882,6,0
158851,20919,7,1
158851,24458,8,1
158851,46341,9,1
158851,20590,10,1
159070,33081,1,1
159070,32917,2,1
159070,10246,3,0
159070,42803,4,0
159070,32689,5,0
161422,11520,1,1
161422,21344,2,1
161422,13176,3,1
161422,23909,4,1
161422,13517,5,1
161422,38777,6,1
161422,45007,7,1
161422,37029,8,1
161422,13984,9,0
161422,22935,10,0
161422,14992,11,0
161422,38539,12,0
161422,3339,13,0
161422,21137,14,1
161422,42445,15,0
161540,47766,1,1
161540,21903,2,1
161540,24830,3,1
161540,4605,4,0
161540,8138,5,0
161540,30391,6,0
161540,8193,7,0
161540,23339,8,1
161540,5479,9,1
163864,14808,1,0
165760,26165,1,1
166009,27744,1,1
166009,18564,2,0
166009,39409,3,1
166500,4210,1,1
166500,23910,2,1
167914,14233,1,1
167914,19019,2,1
167914,41290,3,1
167914,28911,4,0
169021,8048,1,1
169021,21292,2,1
169021,31474,3,1
169569,36333,1,1
169569,8104,2,1
169569,39606,3,1
169569,21019,4,1
169569,1503,5,0
169569,42445,6,1
169569,33575,7,1
169569,28849,8,0
169569,8261,9,1
169569,21294,10,1
169569,160,11,0
169569,17747,12,0
170445,13060,1,0
170445,19210,2,0
170445,30638,3,1
170592,47156,1,1
170592,24964,2,1
170592,24852,3,1
170592,4605,4,1
170592,38293,5,1
170592,5652,6,1
170592,5933,7,0
170592,22825,8,0
