order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
3233025,1801,prior,2,1,16,5.0
226028,1801,prior,3,0,12,30.0
2994726,1801,train,4,0,12,7.0
3288042,1808,prior,1,0,13,
3277842,1808,prior,2,1,13,30.0
2008932,1808,prior,3,2,17,29.0
290742,1808,prior,4,4,16,23.0
1102656,1808,prior,5,4,14,30.0
1282509,1808,prior,6,4,14,28.0
204111,1808,prior,7,1,14,25.0
797656,1808,prior,8,1,12,21.0
1014048,1808,train,9,3,13,30.0
1299026,1835,prior,1,1,13,
758356,1835,prior,2,6,15,30.0
2476470,1835,prior,3,5,16,30.0
942703,1835,train,4,5,12,30.0
232621,1852,prior,1,1,16,
1253508,1852,prior,2,5,12,30.0
2734583,1852,prior,3,5,17,21.0
383222,1852,prior,4,4,16,13.0
2002425,1852,prior,5,2,19,19.0
452497,1852,prior,6,6,14,4.0
1807809,1852,prior,7,2,19,17.0
1701505,1852,train,8,3,18,22.0
2949105,1919,prior,1,4,12,
204205,1919,prior,2,5,20,1.0
2285225,1919,prior,3,3,16,5.0
1279598,1919,train,4,1,20,5.0
686147,1937,prior,1,0,19,
309205,1937,prior,2,3,14,10.0
33327,1937,prior,3,3,10,14.0
695782,1937,prior,4,3,14,28.0
3054193,1937,prior,5,0,15,11.0
71221,1937,prior,6,5,14,12.0
441161,1937,prior,7,2,18,4.0
819005,1937,prior,8,5,23,3.0
397368,1937,prior,9,3,13,5.0
1773153,1937,train,10,0,14,11.0
3294891,1938,prior,1,1,14,
2179407,1938,prior,2,6,14,5.0
3345483,1938,prior,3,3,16,25.0
330468,1938,prior,4,4,12,8.0
3250467,1938,prior,5,6,15,9.0
1337236,1938,prior,6,3,13,4.0
183932,1938,train,7,0,23,4.0
589327,1982,prior,1,3,16,
358936,1982,prior,2,6,12,3.0
3413873,1982,prior,3,0,9,15.0
549068,1982,prior,4,0,16,7.0
82042,1982,prior,5,1,11,22.0
3203429,1982,prior,6,3,18,16.0
642482,1982,prior,7,0,17,11.0
652847,1982,prior,8,0,18,14.0
152731,1982,prior,9,6,8,6.0
652640,1982,prior,10,3,18,25.0
1983588,1982,prior,11,0,10,18.0
1282660,1982,prior,12,5,20,26.0
2450820,1982,prior,13,4,17,6.0
3200014,1982,prior,14,6,17,23.0
2248892,1982,prior,15,6,15,7.0
443207,1982,prior,16,5,14,6.0
1256064,1982,prior,17,5,18,30.0
2342831,1982,prior,18,0,7,9.0
1684603,1982,prior,19,6,17,6.0
3033114,1982,prior,20,5,18,13.0
1532453,1982,prior,21,0,13,16.0
2676812,1982,prior,22,5,17,12.0
3176050,1982,prior,23,0,19,16.0
2713778,1982,prior,24,4,18,4.0
1723859,1982,prior,25,5,16,22.0
913838,1982,prior,26,4,9,6.0
176355,1982,train,27,6,11,9.0
1012646,2018,prior,1,1,21,
1538394,2018,prior,2,3,13,30.0
1122110,2018,prior,3,1,10,26.0
91935,2018,prior,4,4,19,17.0
1024972,2018,prior,5,4,18,7.0
3369598,2018,prior,6,0,10,30.0
25066,2018,prior,7,6,9,30.0
2292656,2018,train,8,1,18,30.0
811430,2086,prior,1,5,19,
2237185,2086,prior,2,6,15,30.0
2434185,2086,prior,3,3,14,11.0
615264,2086,prior,4,1,15,12.0
2142,2086,prior,5,6,16,12.0
782309,2086,prior,6,2,16,30.0
1317665,2086,prior,7,6,17,11.0
527406,2086,prior,8,0,13,15.0
984256,2086,prior,9,6,13,20.0
3179757,2086,prior,10,6,11,21.0
476012,2086,prior,11,0,19,15.0
51563,2086,prior,12,3,15,17.0
710378,2086,prior,13,3,15,30.0
2469185,2086,prior,14,5,16,23.0
2884921,2086,prior,15,1,13,24.0
3230232,2086,train,16,5,17,25.0
1611404,2131,prior,1,4,18,
1497078,2131,prior,2,3,11,6.0
290134,2131,prior,3,2,17,6.0
997275,2131,prior,4,6,18,25.0
625583,2131,prior,5,5,15,13.0
23925,2131,prior,6,1,14,10.0
2474551,2131,train,7,6,16,26.0
611058,2152,prior,1,3,16,
2028997,2152,prior,2,4,21,1.0
812863,2152,prior,3,4,14,30.0
906303,2152,prior,4,3,14,30.0
22483,2152,prior,5,2,17,27.0
1211369,2152,train,6,4,17,30.0
160635,2248,prior,1,2,17,
3272164,2248,prior,2,1,20,30.0
695402,2248,prior,3,0,10,13.0
1598521,2248,train,4,1,10,30.0
1660858,2301,prior,1,0,14,
1112997,2301,prior,2,0,10,21.0
3055539,2301,prior,3,0,17,14.0
1783615,2301,prior,4,5,16,30.0
2875762,2301,prior,5,6,17,30.0
1162992,2301,prior,6,0,11,30.0
1949979,2301,prior,7,0,17,7.0
2080603,2301,prior,8,4,19,4.0
1388854,2301,prior,9,4,15,21.0
223025,2301,prior,10,6,15,16.0
629437,2301,prior,11,6,17,7.0
348271,2301,train,12,3,17,30.0
2117910,2339,prior,1,6,19,
3313918,2339,prior,2,4,15,12.0
786838,2339,prior,3,5,16,15.0
908682,2339,prior,4,1,15,3.0
2016450,2339,train,5,5,16,11.0
3345273,2367,prior,1,4,10,
501930,2367,prior,2,2,10,19.0
2939853,2367,prior,3,4,10,2.0
1947830,2367,prior,4,1,9,18.0
299140,2367,prior,5,4,14,10.0
1733515,2367,prior,6,1,11,4.0
26611,2367,train,7,3,12,30.0
2152368,2388,prior,1,3,23,
695105,2388,prior,2,6,16,3.0
1890077,2388,prior,3,3,6,4.0
204824,2388,prior,4,3,7,7.0
641241,2388,prior,5,3,18,7.0
2038114,2388,prior,6,2,13,6.0
2868642,2388,prior,7,3,7,8.0
66710,2388,prior,8,5,12,9.0
2495076,2388,prior,9,1,9,17.0
837779,2388,prior,10,3,11,9.0
1779188,2388,prior,11,3,2,7.0
1007293,2388,prior,12,3,21,14.0
1812568,2388,prior,13,3,6,7.0
2706633,2388,prior,14,6,12,3.0
2231956,2388,prior,15,4,6,12.0
1326769,2388,prior,16,3,2,6.0
3107527,2388,prior,17,4,11,8.0
1283910,2388,prior,18,3,8,6.0
600470,2388,prior,19,3,5,7.0
2489305,2388,prior,20,6,22,3.0
2848673,2388,prior,21,2,21,3.0
3267839,2388,prior,22,3,7,8.0
543688,2388,train,23,4,14,30.0
900411,2405,prior,1,5,13,
3396309,2405,prior,2,0,15,2.0
3201833,2405,prior,3,6,12,6.0
2755502,2405,prior,4,6,12,0.0
791059,2405,prior,5,1,9,2.0
2901395,2405,prior,6,6,14,5.0
3357032,2405,prior,7,0,14,8.0
2357881,2405,prior,8,4,8,4.0
2809592,2405,prior,9,1,17,4.0
3340611,2405,prior,10,3,12,2.0
136297,2405,prior,11,0,10,4.0
929844,2405,prior,12,2,22,2.0
2586606,2405,prior,13,0,14,5.0
3137521,2405,prior,14,4,17,4.0
1693489,2405,prior,15,0,20,3.0
3342192,2405,prior,16,2,13,2.0
1570923,2405,prior,17,0,11,5.0
1619936,2405,prior,18,4,22,4.0
3344580,2405,prior,19,2,11,12.0
2692891,2405,prior,20,2,14,7.0
658120,2405,prior,21,6,15,4.0
2807681,2405,prior,22,6,15,0.0
533192,2405,prior,23,2,20,10.0
1242150,2405,prior,24,4,11,9.0
451974,2405,prior,25,4,17,7.0
2106118,2405,prior,26,0,12,3.0
920688,2405,prior,27,1,14,1.0
2458668,2405,prior,28,0,15,6.0
1513999,2405,prior,29,3,19,3.0
1788678,2405,prior,30,1,17,5.0
1021273,2405,prior,31,2,15,1.0
922661,2405,prior,32,5,10,3.0
2453945,2405,prior,33,0,14,2.0
498149,2405,prior,34,3,14,3.0
111186,2405,prior,35,0,13,4.0
1859518,2405,prior,36,2,13,2.0
1325623,2405,prior,37,5,15,3.0
2793356,2405,prior,38,2,8,4.0
2520922,2405,prior,39,4,16,2.0
2404908,2405,prior,40,0,11,3.0
678439,2405,prior,41,1,11,1.0
1991093,2405,prior,42,2,12,1.0
820699,2405,prior,43,6,12,4.0
2422804,2405,prior,44,1,12,2.0
1469377,2405,prior,45,3,13,2.0
2779080,2405,prior,46,5,12,2.0
1712472,2405,prior,47,5,12,0.0
1457398,2405,prior,48,6,15,1.0
1582034,2405,prior,49,0,12,1.0
1834748,2405,prior,50,2,13,2.0
3032944,2405,prior,51,3,14,1.0
2898516,2405,prior,52,2,12,6.0
2970572,2405,prior,53,0,8,5.0
3404217,2405,prior,54,0,11,0.0
2314723,2405,prior,55,0,12,0.0
1116133,2405,prior,56,1,11,1.0
2201532,2405,prior,57,5,9,4.0
831105,2405,prior,58,6,12,1.0
2482343,2405,prior,59,1,14,2.0
333955,2405,prior,60,2,13,1.0
1075752,2405,prior,61,3,10,1.0
1247773,2405,prior,62,5,9,2.0
2380454,2405,prior,63,1,13,3.0
1341369,2405,prior,64,2,14,1.0
2047286,2405,prior,65,3,8,1.0
360621,2405,prior,66,4,15,1.0
3370630,2405,prior,67,5,13,1.0
3412283,2405,prior,68,6,12,1.0
1134771,2405,prior,69,1,12,2.0
805125,2405,prior,70,0,10,6.0
470500,2405,prior,71,1,14,1.0
3019832,2405,prior,72,6,9,5.0
2357040,2405,prior,73,1,12,2.0
2369035,2405,prior,74,3,12,2.0
1724335,2405,prior,75,5,13,2.0
1047353,2405,prior,76,1,13,3.0
3326798,2405,prior,77,2,23,1.0
2306738,2405,prior,78,4,19,2.0
2162560,2405,prior,79,5,8,1.0
187719,2405,prior,80,0,15,2.0
2148120,2405,prior,81,0,16,0.0
147477,2405,prior,82,3,13,3.0
3168629,2405,prior,83,3,17,0.0
89551,2405,prior,84,5,5,2.0
2687662,2405,prior,85,2,8,4.0
1032888,2405,prior,86,1,6,6.0
2167431,2405,prior,87,1,9,7.0
571261,2405,prior,88,2,15,1.0
2299500,2405,prior,89,3,20,1.0
1561881,2405,prior,90,5,14,2.0
158462,2405,prior,91,2,17,4.0
3230992,2405,prior,92,6,12,4.0
995919,2405,prior,93,1,16,2.0
921094,2405,prior,94,0,10,6.0
2623166,2405,prior,95,2,14,2.0
1524701,2405,prior,96,3,13,1.0
3329353,2405,prior,97,5,15,2.0
217454,2405,prior,98,6,14,1.0
145800,2405,prior,99,6,16,0.0
456185,2405,train,100,0,7,1.0
1498854,2409,prior,1,6,19,
1314104,2409,prior,2,0,16,1.0
1053698,2409,prior,3,0,19,0.0
511077,2409,prior,4,0,15,7.0
1669766,2409,prior,5,1,11,15.0
2333599,2409,prior,6,1,11,0.0
1205250,2409,prior,7,6,12,5.0
1825232,2409,prior,8,4,20,30.0
314628,2409,prior,9,2,20,5.0
684560,2409,prior,10,2,17,14.0
3362936,2409,prior,11,6,12,4.0
1183152,2409,prior,12,0,18,1.0
1507898,2409,prior,13,1,14,1.0
213389,2409,prior,14,4,15,10.0
1157224,2409,prior,15,6,18,9.0
133625,2409,prior,16,6,17,7.0
1904127,2409,prior,17,5,16,6.0
3330060,2409,prior,18,0,12,9.0
937116,2409,prior,19,0,13,28.0
2990051,2409,prior,20,2,20,23.0
1864436,2409,prior,21,5,18,3.0
1966084,2409,prior,22,0,11,2.0
1818136,2409,prior,23,5,17,5.0
3334607,2409,prior,24,2,16,4.0
2346150,2409,prior,25,0,13,5.0
990917,2409,prior,26,1,19,1.0
802931,2409,prior,27,2,20,1.0
1117315,2409,prior,28,4,16,9.0
2854088,2409,prior,29,5,16,1.0
2362192,2409,prior,30,1,14,3.0
496304,2409,prior,31,2,17,8.0
2548272,2409,prior,32,3,3,8.0
1697208,2409,prior,33,1,19,5.0
2002949,2409,prior,34,6,20,5.0
1618874,2409,prior,35,3,11,4.0
2160745,2409,prior,36,4,19,8.0
1784635,2409,prior,37,1,13,4.0
1191287,2409,prior,38,1,14,7.0
3217497,2409,prior,39,4,8,10.0
1065993,2409,prior,40,3,14,27.0
557157,2409,prior,41,0,12,4.0
2845720,2409,prior,42,2,14,2.0
1561949,2409,prior,43,5,13,3.0
3097445,2409,prior,44,2,17,4.0
3208267,2409,prior,45,4,11,2.0
630665,2409,prior,46,6,16,16.0
2201845,2409,prior,47,4,10,5.0
3322635,2409,prior,48,6,11,16.0
1594674,2409,train,49,6,11,7.0
1330737,2443,prior,1,6,10,
2802299,2443,prior,2,5,19,13.0
3130578,2443,prior,3,1,15,3.0
2956290,2443,prior,4,5,12,18.0
1953105,2443,prior,5,0,17,30.0
352913,2443,prior,6,0,13,7.0
942135,2443,prior,7,0,16,30.0
2661875,2443,prior,8,0,19,7.0
1153431,2443,prior,9,6,19,6.0
986721,2443,prior,10,6,13,7.0
34192,2443,prior,11,0,17,15.0
1007404,2443,prior,12,5,22,5.0
1788108,2443,prior,13,6,12,8.0
1411895,2443,prior,14,0,13,15.0
434817,2443,prior,15,0,10,14.0
1615359,2443,prior,16,0,16,7.0
3313675,2443,prior,17,0,13,14.0
3152730,2443,prior,18,2,15,9.0
2479806,2443,prior,19,0,15,12.0
3042686,2443,prior,20,0,19,30.0
496950,2443,train,21,0,17,28.0
234068,2468,prior,1,2,10,
287963,2468,prior,2,1,17,6.0
1921457,2468,prior,3,4,18,17.0
3116959,2468,prior,4,1,12,18.0
2582557,2468,prior,5,3,14,9.0
1295406,2468,prior,6,5,17,9.0
3279649,2468,prior,7,1,16,10.0
3041896,2468,prior,8,1,17,0.0
2334308,2468,prior,9,3,21,9.0
1115285,2468,prior,10,6,17,10.0
2923087,2468,prior,11,4,10,5.0
2232685,2468,prior,12,1,16,4.0
1396487,2468,prior,13,6,7,5.0
780657,2468,prior,14,1,8,2.0
448745,2468,prior,15,2,15,8.0
1766404,2468,prior,16,2,11,7.0
790615,2468,prior,17,0,15,5.0
1891848,2468,prior,18,3,8,3.0
1165224,2468,prior,19,6,19,3.0
2488116,2468,prior,20,5,18,6.0
2279330,2468,prior,21,3,15,5.0
2758743,2468,prior,22,1,14,5.0
3367227,2468,prior,23,4,17,3.0
2251085,2468,prior,24,2,13,5.0
478264,2468,prior,25,3,10,8.0
2438563,2468,prior,26,4,19,1.0
1117305,2468,prior,27,5,14,8.0
2990766,2468,prior,28,3,9,5.0
3125622,2468,prior,29,5,17,9.0
2052756,2468,prior,30,4,10,13.0
288044,2468,prior,31,6,14,9.0
1190601,2468,prior,32,3,18,4.0
1340162,2468,prior,33,1,16,5.0
3038510,2468,prior,34,2,6,1.0
1053379,2468,prior,35,1,8,6.0
1717416,2468,prior,36,5,17,4.0
902894,2468,prior,37,6,14,1.0
1884434,2468,prior,38,1,11,2.0
2075602,2468,prior,39,2,17,8.0
2140106,2468,prior,40,3,9,1.0
3317717,2468,prior,41,5,13,9.0
3415970,2468,prior,42,1,18,3.0
778961,2468,prior,43,5,17,4.0
527835,2468,prior,44,2,18,4.0
2671736,2468,prior,45,1,13,6.0
2229455,2468,prior,46,3,13,2.0
3045361,2468,prior,47,5,16,2.0
648103,2468,prior,48,4,16,6.0
568518,2468,prior,49,2,9,5.0
747856,2468,prior,50,2,21,0.0
2774898,2468,prior,51,2,11,7.0
1468171,2468,prior,52,2,7,7.0
2737172,2468,prior,53,3,7,8.0
2084096,2468,prior,54,6,13,3.0
1802471,2468,prior,55,4,10,5.0
242571,2468,prior,56,3,11,6.0
2056789,2468,prior,57,0,19,4.0
1039455,2468,prior,58,4,12,4.0
1640691,2468,prior,59,1,16,4.0
1976143,2468,prior,60,3,10,2.0
47772,2468,prior,61,0,15,4.0
2225199,2468,prior,62,1,16,1.0
1321977,2468,prior,63,6,18,5.0
3209598,2468,prior,64,2,9,3.0
2139468,2468,prior,65,2,12,7.0
3153738,2468,prior,66,1,15,6.0
468037,2468,prior,67,2,10,1.0
3363061,2468,train,68,6,19,4.0
358636,2487,prior,1,6,10,
1831939,2487,prior,2,2,14,10.0
918855,2487,prior,3,0,15,30.0
610304,2487,prior,4,2,14,2.0
1203010,2487,prior,5,5,13,17.0
314578,2487,prior,6,1,16,17.0
534939,2487,prior,7,0,15,27.0
2460146,2487,prior,8,2,15,2.0
3395519,2487,prior,9,3,11,8.0
520460,2487,prior,10,4,15,8.0
428001,2487,train,11,2,13,19.0
1454986,2495,prior,1,3,16,
943937,2495,prior,2,2,12,6.0
2757115,2495,prior,3,3,17,22.0
1695182,2495,prior,4,2,7,30.0
216011,2495,prior,5,2,6,14.0
1809053,2495,prior,6,1,7,6.0
1882277,2495,prior,7,3,11,23.0
1727653,2495,prior,8,1,14,5.0
325637,2495,prior,9,4,11,3.0
847717,2495,prior,10,2,12,5.0
998669,2495,prior,11,2,7,7.0
628149,2495,prior,12,5,9,17.0
1048627,2495,prior,13,1,8,30.0
2696214,2495,prior,14,1,9,7.0
2251648,2495,prior,15,5,18,4.0
501994,2495,prior,16,1,9,10.0
1788569,2495,prior,17,2,12,8.0
1012070,2495,prior,18,5,11,3.0
2286240,2495,prior,19,1,11,17.0
404552,2495,prior,20,6,9,12.0
3267091,2495,prior,21,3,13,18.0
380233,2495,prior,22,1,17,5.0
2072090,2495,prior,23,4,11,3.0
2854760,2495,prior,24,2,6,5.0
2762285,2495,prior,25,2,8,7.0
624799,2495,prior,26,1,9,6.0
25976,2495,prior,27,1,9,7.0
3085125,2495,prior,28,3,15,2.0
2593473,2495,prior,29,4,8,8.0
1608041,2495,prior,30,0,8,10.0
406622,2495,prior,31,1,8,15.0
1657741,2495,prior,32,4,9,10.0
202593,2495,prior,33,1,10,11.0
2614759,2495,train,34,5,8,4.0
786231,2516,prior,1,0,10,
1925034,2516,prior,2,0,16,14.0
2130564,2516,prior,3,0,10,7.0
3274082,2516,prior,4,1,13,8.0
2870186,2516,prior,5,1,11,7.0
1301551,2516,prior,6,6,15,12.0
424850,2516,prior,7,6,9,14.0
587098,2516,prior,8,3,11,11.0
487869,2516,prior,9,1,10,12.0
2353851,2516,prior,10,5,8,11.0
1127661,2516,prior,11,0,14,2.0
1823946,2516,prior,12,1,10,8.0
220272,2516,prior,13,3,14,16.0
1737352,2516,prior,14,0,13,11.0
2649761,2516,prior,15,0,13,28.0
2099546,2516,prior,16,6,12,20.0
1464337,2516,prior,17,4,12,12.0
2244854,2516,train,18,0,12,10.0
1272764,2571,prior,1,1,16,
872122,2571,prior,2,0,17,30.0
2530438,2571,prior,3,2,14,9.0
120962,2571,prior,4,6,13,4.0
2393701,2571,prior,5,0,18,15.0
1493200,2571,prior,6,1,16,30.0
543354,2571,prior,7,2,7,30.0
1226957,2571,prior,8,0,19,12.0
1617211,2571,train,9,4,13,30.0
1460089,2583,prior,1,2,19,
1095321,2583,prior,2,6,11,18.0
1309370,2583,prior,3,4,19,12.0
2231646,2583,prior,4,3,15,13.0
640272,2583,prior,5,0,15,11.0
3178446,2583,prior,6,1,18,8.0
2478018,2583,prior,7,4,16,30.0
110366,2583,prior,8,4,17,7.0
1066045,2583,prior,9,6,14,16.0
2848125,2583,prior,10,0,12,8.0
276043,2583,prior,11,2,17,30.0
1763823,2583,prior,12,1,16,13.0
741732,2583,prior,13,5,16,4.0
587845,2583,prior,14,4,18,13.0
1676444,2583,prior,15,2,13,12.0
770232,2583,prior,16,1,15,6.0
509636,2583,prior,17,0,10,20.0
2875853,2583,prior,18,5,18,5.0
3389685,2583,prior,19,3,18,19.0
1309244,2583,prior,20,1,15,5.0
3243361,2583,prior,21,3,18,16.0
1114249,2583,prior,22,1,10,12.0
1793951,2583,train,23,3,17,30.0
577700,2597,prior,1,5,16,
2682695,2597,prior,2,2,13,4.0
3057926,2597,prior,3,4,17,2.0
2384621,2597,prior,4,0,18,3.0
2332023,2597,prior,5,3,18,3.0
703613,2597,prior,6,1,17,5.0
3139635,2597,prior,7,2,14,8.0
2953394,2597,prior,8,1,18,30.0
3406041,2597,prior,9,4,15,30.0
3150863,2597,train,10,2,15,12.0
16507,2642,prior,1,4,14,
2207452,2642,prior,2,6,15,30.0
476711,2642,prior,3,2,9,30.0
3292154,2642,prior,4,4,8,23.0
1705799,2642,prior,5,5,14,22.0
2018089,2642,prior,6,1,17,30.0
2748122,2642,prior,7,3,21,30.0
508714,2642,prior,8,1,17,30.0
388283,2642,prior,9,0,10,30.0
202403,2642,train,10,6,17,27.0
3130804,2645,prior,1,4,10,
3324701,2645,prior,2,1,14,30.0
1614034,2645,prior,3,3,12,9.0
1915003,2645,prior,4,1,14,30.0
103347,2645,prior,5,5,9,11.0
2610338,2645,prior,6,4,14,13.0
1358545,2645,prior,7,5,11,30.0
654089,2645,prior,8,3,9,30.0
2593332,2645,train,9,0,15,30.0
2214447,2671,prior,1,2,19,
1879098,2671,prior,2,2,17,14.0
127861,2671,prior,3,4,15,9.0
2466606,2671,prior,4,3,13,27.0
1693933,2671,prior,5,3,13,30.0
477074,2671,prior,6,1,17,5.0
1652611,2671,prior,7,6,17,26.0
1177888,2671,train,8,4,17,12.0
329843,2704,prior,1,5,9,
1062905,2704,prior,2,1,11,3.0
253742,2704,prior,3,3,16,2.0
384018,2704,prior,4,1,11,5.0
2511429,2704,prior,5,5,12,4.0
2978362,2704,prior,6,4,11,6.0
331738,2704,prior,7,3,11,6.0
1403523,2704,prior,8,1,10,5.0
2656059,2704,train,9,5,12,4.0
2702876,2712,prior,1,0,19,
2553656,2712,prior,2,3,19,30.0
1215415,2712,prior,3,0,11,4.0
326136,2712,prior,4,0,8,14.0
1808375,2712,prior,5,3,18,3.0
1501980,2712,prior,6,0,18,25.0
256436,2712,prior,7,5,9,30.0
1352351,2712,prior,8,2,16,11.0
3020753,2712,prior,9,1,17,6.0
825716,2712,prior,10,6,10,12.0
101401,2712,prior,11,0,16,15.0
2476880,2712,prior,12,3,17,3.0
2724819,2712,prior,13,2,15,13.0
2241251,2712,prior,14,3,18,1.0
2778317,2712,prior,15,4,17,15.0
1532503,2712,prior,16,5,19,15.0
2632693,2712,prior,17,6,17,15.0
332559,2712,prior,18,1,18,9.0
337276,2712,prior,19,6,9,12.0
2114248,2712,prior,20,2,17,30.0
904691,2712,prior,21,1,19,13.0
1692914,2712,prior,22,1,19,7.0
1944533,2712,prior,23,1,7,28.0
1895107,2712,prior,24,1,21,7.0
1783294,2712,prior,25,3,21,2.0
1578130,2712,prior,26,3,19,21.0
1089760,2712,prior,27,5,8,16.0
3111209,2712,train,28,5,19,0.0
2239960,2789,prior,1,5,14,
338376,2789,prior,2,0,13,9.0
1841953,2789,prior,3,0,13,7.0
2619460,2789,prior,4,3,18,3.0
2428900,2789,prior,5,4,10,30.0
888385,2789,prior,6,3,20,6.0
1835606,2789,prior,7,6,13,10.0
1191735,2789,prior,8,4,17,5.0
3279878,2789,prior,9,0,13,10.0
3305472,2789,prior,10,0,18,7.0
2122370,2789,prior,11,5,10,12.0
2242199,2789,prior,12,1,10,30.0
1389818,2789,prior,13,5,10,4.0
634723,2789,prior,14,5,11,14.0
533873,2789,prior,15,1,13,30.0
996242,2789,prior,16,6,15,12.0
3050301,2789,prior,17,5,17,13.0
3368022,2789,prior,18,0,11,9.0
1298986,2789,train,19,1,8,8.0
2131974,2838,prior,1,4,13,
845651,2838,prior,2,3,10,20.0
3409206,2838,prior,3,1,16,5.0
441921,2838,prior,4,2,13,29.0
2032228,2838,prior,5,3,16,30.0
2137624,2838,prior,6,6,16,30.0
2829850,2838,prior,7,3,18,25.0
1944548,2838,prior,8,6,16,10.0
2148921,2838,prior,9,2,17,3.0
20694,2838,prior,10,3,14,8.0
3261855,2838,train,11,0,14,4.0
3236952,2874,prior,1,4,22,
2002629,2874,prior,2,0,12,10.0
1588584,2874,prior,3,1,9,8.0
1643175,2874,prior,4,5,16,4.0
573230,2874,train,5,3,11,12.0
1053060,2876,prior,1,2,9,
1411601,2876,prior,2,4,9,9.0
708096,2876,prior,3,2,12,5.0
26063,2876,prior,4,2,12,7.0
867641,2876,prior,5,4,9,30.0
2974587,2876,prior,6,1,13,18.0
3407693,2876,prior,7,3,9,9.0
1995649,2876,prior,8,1,10,19.0
2382216,2876,prior,9,3,8,16.0
372163,2876,prior,10,2,9,13.0
474797,2876,prior,11,3,10,15.0
2548157,2876,prior,12,4,11,30.0
2707057,2876,prior,13,4,9,14.0
1039247,2876,prior,14,4,9,14.0
1716014,2876,prior,15,4,10,21.0
1974248,2876,prior,16,2,14,12.0
251209,2876,train,17,1,13,13.0
697235,2899,prior,1,1,10,
1689966,2899,prior,2,3,11,2.0
3256059,2899,prior,3,4,13,8.0
965596,2899,prior,4,2,23,12.0
1003589,2899,prior,5,5,13,10.0
1451157,2899,prior,6,5,17,7.0
1725011,2899,prior,7,3,22,5.0
1603686,2899,prior,8,2,9,13.0
1156025,2899,prior,9,3,16,1.0
533700,2899,prior,10,1,10,5.0
2412611,2899,prior,11,0,12,6.0
1329565,2899,prior,12,5,2,5.0
147361,2899,prior,13,2,16,18.0
2179700,2899,prior,14,4,12,2.0
2043066,2899,prior,15,4,14,7.0
185831,2899,prior,16,2,20,5.0
691720,2899,prior,17,4,16,9.0
2233331,2899,prior,18,0,14,3.0
283630,2899,prior,19,3,8,10.0
2525879,2899,prior,20,6,19,3.0
2160740,2899,prior,21,2,0,3.0
1781698,2899,prior,22,1,19,6.0
2282824,2899,prior,23,6,13,5.0
3024231,2899,prior,24,4,22,5.0
1350574,2899,prior,25,6,9,2.0
656725,2899,prior,26,0,12,8.0
1996608,2899,prior,27,6,16,6.0
3166832,2899,prior,28,0,18,8.0
1775810,2899,prior,29,3,15,3.0
1104525,2899,prior,30,3,9,7.0
641522,2899,prior,31,2,15,30.0
2351407,2899,prior,32,5,6,3.0
513574,2899,prior,33,3,10,5.0
1186326,2899,prior,34,6,11,3.0
807303,2899,prior,35,3,10,4.0
2215486,2899,prior,36,2,10,6.0
2336457,2899,prior,37,1,23,6.0
516324,2899,prior,38,1,19,7.0
1374886,2899,prior,39,2,10,1.0
1091597,2899,prior,40,2,8,7.0
1301904,2899,prior,41,2,18,0.0
1808873,2899,prior,42,4,21,2.0
2396340,2899,prior,43,5,17,1.0
2398158,2899,prior,44,1,12,3.0
2771141,2899,prior,45,4,11,3.0
502826,2899,prior,46,6,14,2.0
19635,2899,prior,47,1,0,2.0
1309355,2899,prior,48,4,11,3.0
2432696,2899,prior,49,1,8,4.0
2503228,2899,prior,50,1,23,7.0
1773608,2899,prior,51,3,16,2.0
1865103,2899,prior,52,1,11,5.0
2463506,2899,prior,53,5,10,4.0
1568375,2899,prior,54,0,14,9.0
1184540,2899,prior,55,2,15,2.0
760953,2899,prior,56,1,17,6.0
1490176,2899,prior,57,4,10,3.0
122067,2899,prior,58,3,17,6.0
1896598,2899,prior,59,1,12,12.0
1912303,2899,prior,60,6,18,5.0
875732,2899,prior,61,1,9,2.0
2022608,2899,prior,62,1,8,7.0
1701362,2899,train,63,3,10,2.0
3284216,2941,prior,1,1,14,
409619,2941,prior,2,2,17,8.0
490965,2941,prior,3,2,14,14.0
1507677,2941,prior,4,4,22,2.0
1663343,2941,prior,5,3,8,6.0
2677515,2941,prior,6,5,15,9.0
1035455,2941,prior,7,6,16,15.0
188111,2941,prior,8,6,15,30.0
2943901,2941,prior,9,6,15,0.0
2441348,2941,prior,10,1,20,30.0
1397329,2941,prior,11,1,12,30.0
2972002,2941,prior,12,4,11,24.0
460514,2941,prior,13,6,18,2.0
1142427,2941,prior,14,0,11,8.0
2158943,2941,prior,15,1,14,15.0
1692997,2941,prior,16,3,15,30.0
87465,2941,prior,17,4,23,8.0
1184251,2941,prior,18,5,0,1.0
2954607,2941,prior,19,0,22,2.0
2012249,2941,prior,20,5,7,19.0
47391,2941,prior,21,1,21,3.0
3028897,2941,prior,22,6,22,5.0
2248387,2941,prior,23,3,23,11.0
3336765,2941,prior,24,2,8,6.0
2407893,2941,prior,25,3,16,8.0
2830804,2941,prior,26,5,17,2.0
2079695,2941,train,27,1,17,24.0
1786240,3005,prior,1,0,11,
1523390,3005,prior,2,2,12,2.0
1550653,3005,prior,3,5,12,3.0
3310539,3005,prior,4,1,10,3.0
1914252,3005,prior,5,3,0,2.0
2732577,3005,prior,6,6,12,3.0
235639,3005,prior,7,2,14,3.0
